sport_key,sport,market,side,event_id,american_odds,model_prob,sized_prob,fair_prob,closing_fair_prob,edge_pct,edge_pct_raw,shrinkage_alpha,ev_pct,bet_pct,bet_usd,outcome,pnl,clv_prob_pts,clv_pct,signals,sig_sharp,sig_rlm,sig_fade,n_signals
basketball_nba,NBA,totals,Under,8d8ab21ae69d529ee4bd01fb8ace8276,108.0,0.6085218148250824,0.5542609074125412,0.5,0.5,5.43,10.85,0.5,15.29,0.0353848813467791,353.848813467791,1,382.1567185452143,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,912bee9cc9d36b6017819f012c0c56f1,-108.0,0.5866985894252916,0.5410914486977441,0.4954843079701965,0.4954843079701965,4.56,9.12,0.5,4.21,0.011367553322826933,113.67553322826933,1,105.25512335950866,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,924fe1c270c7ccb9e7a9cfa3002bdf05,-105.0,0.5956838594741858,0.5466969789699758,0.4977100984657659,0.4977100984657659,4.9,9.8,0.5,6.74,0.01768220172211261,176.82201722112612,1,168.40192116297723,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,924fe1c270c7ccb9e7a9cfa3002bdf05,-110.0,0.6367905574938899,0.5695402295140619,0.5022899015342339,0.5022899015342339,6.73,13.45,0.5,8.73,0.024008620494882515,240.08620494882516,0,-240.08620494882516,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,9f41c322eb6aa09683dc241cacc31d7c,-108.0,0.5993950640243652,0.5468548139188505,0.49431456381333577,0.49431456381333577,5.25,10.51,0.5,5.32,0.014364503237802284,143.64503237802285,0,-143.64503237802285,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,a306b74e13d87d2f8d64b1e01c2cf958,-110.0,0.6064973698378545,0.5555389011153362,0.504580432392818,0.504580432392818,5.1,10.19,0.5,6.06,0.016657923085551536,166.57923085551536,1,151.43566441410488,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,a463f640631f8b0580966b909965de14,-110.0,0.5839543192187814,0.5408322088422737,0.4977100984657659,0.4977100984657659,4.31,8.62,0.5,3.25,0.008936909642193687,89.36909642193687,0,-89.36909642193687,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,b11391b35b7a0cf79deeef3bb3eb9009,-110.0,0.5748524580467529,0.540862340261751,0.506872222476749,0.506872222476749,3.4,6.8,0.5,3.26,0.008952728637419256,89.52728637419257,1,81.3884421583569,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,b2b129565e14b8782b318b699b05ab3b,-110.0,0.5846035856830589,0.538865681603155,0.4931277775232511,0.4931277775232511,4.57,9.15,0.5,2.87,0.007904482841656358,79.04482841656359,1,71.85893492414873,0.0,0.0,SHARP_MONEY,1,0,0,1
basketball_nba,NBA,totals,Under,b3eb8f644d05290981f8805f5410f24a,-110.0,0.6112701730793657,0.5579253027360919,0.504580432392818,0.504580432392818,5.33,10.67,0.5,6.51,0.01791078393644825,179.1078393644825,0,-179.1078393644825,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,b537062ee0483d20ae932052628b663d,-105.0,0.6065215117535895,0.5578437072975098,0.5091659028414299,0.5091659028414299,4.87,9.74,0.5,8.91,0.023394899989973742,233.94899989973743,0,-233.94899989973743,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,b981ac0f551b6f109cd18fa31de439b4,-105.0,0.5846873372105638,0.5423436686052818,0.5,0.5,4.23,8.47,0.5,5.89,0.015451130160206918,154.51130160206918,0,-154.51130160206918,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,b981ac0f551b6f109cd18fa31de439b4,-110.0,0.5879143858636368,0.5439571929318183,0.5,0.5,4.4,8.79,0.5,3.85,0.010577526289204626,105.77526289204626,1,96.15932990186025,0.0,0.0,CLV_MODEL,0,0,0,0
